# real space correlation function weights for Xi_+ in Real space
# lowest theta boundary = 2.0
# highest theta boundary = 300.0
# number of theta bins = 9
# type of binning = log
# theta[arcmin]      R(theta)
2.815604585884756830e+02 0.000000000000000000e+00
2.815745670507313889e+02 0.000000000000000000e+00
2.815886762199354507e+02 0.000000000000000000e+00
2.816027860961232818e+02 0.000000000000000000e+00
2.816168966793303525e+02 0.000000000000000000e+00
2.816310079695920763e+02 0.000000000000000000e+00
2.816451199669438665e+02 0.000000000000000000e+00
2.816592326714211367e+02 0.000000000000000000e+00
2.816733460830596414e+02 0.000000000000000000e+00
2.816874602018942824e+02 0.000000000000000000e+00
2.817015750279607005e+02 0.000000000000000000e+00
2.817156905612943660e+02 0.000000000000000000e+00
2.817298068019306925e+02 0.000000000000000000e+00
2.817439237499052069e+02 0.000000000000000000e+00
2.817580414052532660e+02 0.000000000000000000e+00
2.817721597680106242e+02 0.000000000000000000e+00
2.817862788382121835e+02 0.000000000000000000e+00
2.818003986158936414e+02 0.000000000000000000e+00
2.818145191010904682e+02 0.000000000000000000e+00
2.818286402938380775e+02 0.000000000000000000e+00
2.818427621941719963e+02 0.000000000000000000e+00
2.818568848021276381e+02 0.000000000000000000e+00
2.818710081177404163e+02 0.000000000000000000e+00
2.818851321410461992e+02 0.000000000000000000e+00
2.818992568720797749e+02 0.000000000000000000e+00
2.819133823108768979e+02 0.000000000000000000e+00
2.819275084574730386e+02 0.000000000000000000e+00
2.819416353119037240e+02 0.000000000000000000e+00
2.819557628742043676e+02 0.000000000000000000e+00
2.819698911444104397e+02 0.000000000000000000e+00
2.819840201225574106e+02 0.000000000000000000e+00
2.819981498086810348e+02 0.000000000000000000e+00
2.820122802028162710e+02 0.000000000000000000e+00
2.820264113049988168e+02 0.000000000000000000e+00
2.820405431152641995e+02 0.000000000000000000e+00
2.820546756336478325e+02 0.000000000000000000e+00
2.820688088601852996e+02 0.000000000000000000e+00
2.820829427949120145e+02 0.000000000000000000e+00
2.820970774378634474e+02 0.000000000000000000e+00
2.821112127890754095e+02 0.000000000000000000e+00
2.821253488485828029e+02 0.000000000000000000e+00
2.821394856164214389e+02 0.000000000000000000e+00
2.821536230926267876e+02 0.000000000000000000e+00
2.821677612772343196e+02 0.000000000000000000e+00
2.821819001702795617e+02 0.000000000000000000e+00
2.821960397717979845e+02 0.000000000000000000e+00
2.822101800818251149e+02 0.000000000000000000e+00
2.822243211003967645e+02 0.000000000000000000e+00
2.822384628275477780e+02 0.000000000000000000e+00
2.822526052633140239e+02 0.000000000000000000e+00
2.822667484077310291e+02 0.000000000000000000e+00
2.822808922608342073e+02 0.000000000000000000e+00
2.822950368226591422e+02 0.000000000000000000e+00
2.823091820932413611e+02 0.000000000000000000e+00
2.823233280726162775e+02 0.000000000000000000e+00
2.823374747608198163e+02 0.000000000000000000e+00
2.823516221578868226e+02 0.000000000000000000e+00
2.823657702638532214e+02 0.000000000000000000e+00
2.823799190787544262e+02 0.000000000000000000e+00
2.823940686026259641e+02 0.000000000000000000e+00
2.824082188355034191e+02 0.000000000000000000e+00
2.824223697774222614e+02 0.000000000000000000e+00
2.824365214284180752e+02 0.000000000000000000e+00
2.824506737885266716e+02 0.000000000000000000e+00
2.824648268577829526e+02 0.000000000000000000e+00
2.824789806362227864e+02 0.000000000000000000e+00
2.824931351238817001e+02 0.000000000000000000e+00
2.825072903207952777e+02 0.000000000000000000e+00
2.825214462269989326e+02 0.000000000000000000e+00
2.825356028425283057e+02 0.000000000000000000e+00
2.825497601674189809e+02 0.000000000000000000e+00
2.825639182017066560e+02 0.000000000000000000e+00
2.825780769454264032e+02 0.000000000000000000e+00
2.825922363986140340e+02 0.000000000000000000e+00
2.826063965613050755e+02 0.000000000000000000e+00
2.826205574335351116e+02 0.000000000000000000e+00
2.826347190153396696e+02 0.000000000000000000e+00
2.826488813067542765e+02 0.000000000000000000e+00
2.826630443078146300e+02 0.000000000000000000e+00
2.826772080185564278e+02 0.000000000000000000e+00
2.826913724390146854e+02 0.000000000000000000e+00
2.827055375692252710e+02 0.000000000000000000e+00
2.827197034092237686e+02 0.000000000000000000e+00
2.827338699590457054e+02 0.000000000000000000e+00
2.827480372187267221e+02 0.000000000000000000e+00
2.827622051883022891e+02 0.000000000000000000e+00
2.827763738678080472e+02 0.000000000000000000e+00
2.827905432572798077e+02 0.000000000000000000e+00
2.828047133567526430e+02 0.000000000000000000e+00
2.828188841662623645e+02 0.000000000000000000e+00
2.828330556858445561e+02 0.000000000000000000e+00
2.828472279155347451e+02 0.000000000000000000e+00
2.828614008553686290e+02 0.000000000000000000e+00
2.828755745053817350e+02 0.000000000000000000e+00
2.828897488656095902e+02 0.000000000000000000e+00
2.829039239360881766e+02 0.000000000000000000e+00
2.829180997168524527e+02 0.000000000000000000e+00
2.829322762079382869e+02 0.000000000000000000e+00
2.829464534093813199e+02 0.000000000000000000e+00
2.829606313212170789e+02 0.000000000000000000e+00
2.829748099434812048e+02 0.000000000000000000e+00
2.829889892762092813e+02 0.000000000000000000e+00
2.830031693194368927e+02 0.000000000000000000e+00
2.830173500731999638e+02 0.000000000000000000e+00
2.830315315375335672e+02 0.000000000000000000e+00
2.830457137124734572e+02 0.000000000000000000e+00
2.830598965980553317e+02 0.000000000000000000e+00
2.830740801943148313e+02 0.000000000000000000e+00
2.830882645012874832e+02 0.000000000000000000e+00
2.831024495190089851e+02 0.000000000000000000e+00
2.831166352475148642e+02 0.000000000000000000e+00
2.831308216868410454e+02 0.000000000000000000e+00
2.831450088370226581e+02 0.000000000000000000e+00
2.831591966980955135e+02 0.000000000000000000e+00
2.831733852700952525e+02 0.000000000000000000e+00
2.831875745530575159e+02 0.000000000000000000e+00
2.832017645470179446e+02 0.000000000000000000e+00
2.832159552520121224e+02 0.000000000000000000e+00
2.832301466680759745e+02 0.000000000000000000e+00
2.832443387952445732e+02 0.000000000000000000e+00
2.832585316335538437e+02 0.000000000000000000e+00
2.832727251830393698e+02 0.000000000000000000e+00
2.832869194437368492e+02 0.000000000000000000e+00
2.833011144156819228e+02 0.000000000000000000e+00
2.833153100989101745e+02 0.000000000000000000e+00
2.833295064934573020e+02 0.000000000000000000e+00
2.833437035993591735e+02 0.000000000000000000e+00
2.833579014166509182e+02 0.000000000000000000e+00
2.833720999453684612e+02 0.000000000000000000e+00
2.833862991855473865e+02 0.000000000000000000e+00
2.834004991372234485e+02 0.000000000000000000e+00
2.834146998004321745e+02 0.000000000000000000e+00
2.834289011752093188e+02 0.000000000000000000e+00
2.834431032615905224e+02 0.000000000000000000e+00
2.834573060596117102e+02 0.000000000000000000e+00
2.834715095693079547e+02 0.000000000000000000e+00
2.834857137907151809e+02 0.000000000000000000e+00
2.834999187238691434e+02 0.000000000000000000e+00
2.835141243688054260e+02 0.000000000000000000e+00
2.835283307255597265e+02 0.000000000000000000e+00
2.835425377941676857e+02 0.000000000000000000e+00
2.835567455746650012e+02 0.000000000000000000e+00
2.835709540670875981e+02 0.000000000000000000e+00
2.835851632714706625e+02 0.000000000000000000e+00
2.835993731878500625e+02 0.000000000000000000e+00
2.836135838162614959e+02 0.000000000000000000e+00
2.836277951567406603e+02 0.000000000000000000e+00
2.836420072093232534e+02 0.000000000000000000e+00
2.836562199740448591e+02 0.000000000000000000e+00
2.836704334509412888e+02 0.000000000000000000e+00
2.836846476400484676e+02 0.000000000000000000e+00
2.836988625414014678e+02 0.000000000000000000e+00
2.837130781550363281e+02 0.000000000000000000e+00
2.837272944809886894e+02 0.000000000000000000e+00
2.837415115192943063e+02 0.000000000000000000e+00
2.837557292699888194e+02 0.000000000000000000e+00
2.837699477331079265e+02 0.000000000000000000e+00
2.837841669086873253e+02 0.000000000000000000e+00
2.837983867967630545e+02 0.000000000000000000e+00
2.838126073973701864e+02 0.000000000000000000e+00
2.838268287105447030e+02 0.000000000000000000e+00
2.838410507363223587e+02 0.000000000000000000e+00
2.838552734747388513e+02 0.000000000000000000e+00
2.838694969258298215e+02 0.000000000000000000e+00
2.838837210896310808e+02 0.000000000000000000e+00
2.838979459661782698e+02 0.000000000000000000e+00
2.839121715555074275e+02 0.000000000000000000e+00
2.839263978576537397e+02 0.000000000000000000e+00
2.839406248726530748e+02 0.000000000000000000e+00
2.839548526005412441e+02 0.000000000000000000e+00
2.839690810413540021e+02 0.000000000000000000e+00
2.839833101951269896e+02 0.000000000000000000e+00
2.839975400618960180e+02 0.000000000000000000e+00
2.840117706416967280e+02 0.000000000000000000e+00
2.840260019345651585e+02 0.000000000000000000e+00
2.840402339405365524e+02 0.000000000000000000e+00
2.840544666596467778e+02 0.000000000000000000e+00
2.840687000919317029e+02 0.000000000000000000e+00
2.840829342374269686e+02 0.000000000000000000e+00
2.840971690961683862e+02 0.000000000000000000e+00
2.841114046681916534e+02 0.000000000000000000e+00
2.841256409535325247e+02 0.000000000000000000e+00
2.841398779522269820e+02 0.000000000000000000e+00
2.841541156643103250e+02 0.000000000000000000e+00
2.841683540898184219e+02 0.000000000000000000e+00
2.841825932287871410e+02 0.000000000000000000e+00
2.841968330812521799e+02 0.000000000000000000e+00
2.842110736472492931e+02 0.000000000000000000e+00
2.842253149268142920e+02 0.000000000000000000e+00
2.842395569199828742e+02 0.000000000000000000e+00
2.842537996267910785e+02 0.000000000000000000e+00
2.842680430472740909e+02 0.000000000000000000e+00
2.842822871814679502e+02 0.000000000000000000e+00
2.842965320294085245e+02 0.000000000000000000e+00
2.843107775911314548e+02 0.000000000000000000e+00
2.843250238666725522e+02 0.000000000000000000e+00
2.843392708560675715e+02 0.000000000000000000e+00
2.843535185593522669e+02 0.000000000000000000e+00
2.843677669765627911e+02 0.000000000000000000e+00
2.843820161077342163e+02 0.000000000000000000e+00
2.843962659529026951e+02 0.000000000000000000e+00
2.844105165121039818e+02 0.000000000000000000e+00
2.844247677853738310e+02 0.000000000000000000e+00
2.844390197727480540e+02 0.000000000000000000e+00
2.844532724742624055e+02 0.000000000000000000e+00
2.844675258899526966e+02 0.000000000000000000e+00
2.844817800198549662e+02 0.000000000000000000e+00
2.844960348640044572e+02 0.000000000000000000e+00
2.845102904224372651e+02 0.000000000000000000e+00
2.845245466951891444e+02 0.000000000000000000e+00
2.845388036822958497e+02 0.000000000000000000e+00
2.845530613837933060e+02 0.000000000000000000e+00
2.845673197997171542e+02 0.000000000000000000e+00
2.845815789301033192e+02 0.000000000000000000e+00
2.845958387749877829e+02 0.000000000000000000e+00
2.846100993344059020e+02 0.000000000000000000e+00
2.846243606083936015e+02 0.000000000000000000e+00
2.846386225969868633e+02 0.000000000000000000e+00
2.846528853002213282e+02 0.000000000000000000e+00
2.846671487181329780e+02 0.000000000000000000e+00
2.846814128507574537e+02 0.000000000000000000e+00
2.846956776981306803e+02 0.000000000000000000e+00
2.847099432602887532e+02 0.000000000000000000e+00
2.847242095372668587e+02 0.000000000000000000e+00
2.847384765291010922e+02 0.000000000000000000e+00
2.847527442358273788e+02 0.000000000000000000e+00
2.847670126574814162e+02 0.000000000000000000e+00
2.847812817940991295e+02 0.000000000000000000e+00
2.847955516457162730e+02 0.000000000000000000e+00
2.848098222123690562e+02 0.000000000000000000e+00
2.848240934940926081e+02 0.000000000000000000e+00
2.848383654909230813e+02 0.000000000000000000e+00
2.848526382028964008e+02 0.000000000000000000e+00
2.848669116300482642e+02 0.000000000000000000e+00
2.848811857724145966e+02 0.000000000000000000e+00
2.848954606300312662e+02 0.000000000000000000e+00
2.849097362029340275e+02 0.000000000000000000e+00
2.849240124911590328e+02 0.000000000000000000e+00
2.849382894947415821e+02 0.000000000000000000e+00
2.849525672137177708e+02 0.000000000000000000e+00
2.849668456481234671e+02 0.000000000000000000e+00
2.849811247979945392e+02 0.000000000000000000e+00
2.849954046633667986e+02 0.000000000000000000e+00
2.850096852442761133e+02 0.000000000000000000e+00
2.850239665407582947e+02 0.000000000000000000e+00
2.850382485528496090e+02 0.000000000000000000e+00
2.850525312805851854e+02 0.000000000000000000e+00
2.850668147240012900e+02 0.000000000000000000e+00
2.850810988831337340e+02 0.000000000000000000e+00
2.850953837580183858e+02 0.000000000000000000e+00
2.851096693486911136e+02 0.000000000000000000e+00
2.851239556551877854e+02 0.000000000000000000e+00
2.851382426775442696e+02 0.000000000000000000e+00
2.851525304157967184e+02 0.000000000000000000e+00
2.851668188699804318e+02 0.000000000000000000e+00
2.851811080401315053e+02 0.000000000000000000e+00
2.851953979262859775e+02 0.000000000000000000e+00
2.852096885284795462e+02 0.000000000000000000e+00
2.852239798467482501e+02 0.000000000000000000e+00
2.852382718811278437e+02 0.000000000000000000e+00
2.852525646316542520e+02 0.000000000000000000e+00
2.852668580983636843e+02 0.000000000000000000e+00
2.852811522812913836e+02 0.000000000000000000e+00
2.852954471804736158e+02 0.000000000000000000e+00
2.853097427959461925e+02 0.000000000000000000e+00
2.853240391277450385e+02 0.000000000000000000e+00
2.853383361759060222e+02 0.000000000000000000e+00
2.853526339404650685e+02 0.000000000000000000e+00
2.853669324214581025e+02 0.000000000000000000e+00
2.853812316189212197e+02 0.000000000000000000e+00
2.853955315328898337e+02 0.000000000000000000e+00
2.854098321634000968e+02 0.000000000000000000e+00
2.854241335104879340e+02 0.000000000000000000e+00
2.854384355741892136e+02 0.000000000000000000e+00
2.854527383545398607e+02 0.000000000000000000e+00
2.854670418515758001e+02 0.000000000000000000e+00
2.854813460653329003e+02 0.000000000000000000e+00
2.854956509958474271e+02 0.000000000000000000e+00
2.855099566431546805e+02 0.000000000000000000e+00
2.855242630072908696e+02 0.000000000000000000e+00
2.855385700882919195e+02 0.000000000000000000e+00
2.855528778861937553e+02 0.000000000000000000e+00
2.855671864010323020e+02 0.000000000000000000e+00
2.855814956328434846e+02 0.000000000000000000e+00
2.855958055816631713e+02 0.000000000000000000e+00
2.856101162475276851e+02 0.000000000000000000e+00
2.856244276304722689e+02 0.000000000000000000e+00
2.856387397305332456e+02 0.000000000000000000e+00
2.856530525477464835e+02 0.000000000000000000e+00
2.856673660821479075e+02 0.000000000000000000e+00
2.856816803337734996e+02 0.000000000000000000e+00
2.856959953026591847e+02 0.000000000000000000e+00
2.857103109888408881e+02 0.000000000000000000e+00
2.857246273923548188e+02 0.000000000000000000e+00
2.857389445132363903e+02 0.000000000000000000e+00
2.857532623515218120e+02 0.000000000000000000e+00
2.857675809072470656e+02 0.000000000000000000e+00
2.857819001804480763e+02 0.000000000000000000e+00
2.857962201711607690e+02 0.000000000000000000e+00
2.858105408794211826e+02 0.000000000000000000e+00
2.858248623052651283e+02 0.000000000000000000e+00
2.858391844487289859e+02 0.000000000000000000e+00
2.858535073098481121e+02 0.000000000000000000e+00
2.858678308886586592e+02 0.000000000000000000e+00
2.858821551851967229e+02 0.000000000000000000e+00
2.858964801994981713e+02 0.000000000000000000e+00
2.859108059315989863e+02 0.000000000000000000e+00
2.859251323815352066e+02 0.000000000000000000e+00
2.859394595493427005e+02 0.000000000000000000e+00
2.859537874350577908e+02 0.000000000000000000e+00
2.859681160387158343e+02 0.000000000000000000e+00
2.859824453603531538e+02 0.000000000000000000e+00
2.859967754000056743e+02 0.000000000000000000e+00
2.860111061577093778e+02 0.000000000000000000e+00
2.860254376335002462e+02 0.000000000000000000e+00
2.860397698274143181e+02 0.000000000000000000e+00
2.860541027394875186e+02 0.000000000000000000e+00
2.860684363697561139e+02 0.000000000000000000e+00
2.860827707182555173e+02 0.000000000000000000e+00
2.860971057850220518e+02 0.000000000000000000e+00
2.861114415700916425e+02 0.000000000000000000e+00
